1.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00 4.248519472176725064544648571965855485337193736151114656608477928414142821599244701155736175372489927894798241504140953858744189929792934465679071842396636065607364959916379229084714642235146971822343670873324445122405552725071136102063916106895554908227355970780488229121868992767259089802200000000000e-02
3.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00 4.629796679750142907761175024303669857577760522598244068694842611786553033517177405123959405425689730885371029826631374900676697949677508936483771736691288635178856556739150387391279436455820384790917827681192080266262424313918016519340673104334532503781801396004167037249908205160402036434200000000000e-02
9.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+00 3.591118301977455359364847471894874843762593770109807263436095198462234315527417383782551019753303851922875589762478761824173041559755685608892264151812373111183666575736053417713876934115494475284513193696666676405820878412243646663412843817694372037943294061271398325063962408040445513440500000000000e-02
2.700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+01 4.515186188286762863757347885692680905871231396430552934312341421791571339733058524962120380635953359737723849537140395580352573815598518051518598247581067727829377884850593501950164743795416251597705670602266873686095749854673444880516354079078607046556253871660856912836960116302575599945900000000000e-02
8.100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+01 3.573065881835353892432681181847501174407941187295684804918521021737237102952017163527811066607063655911260284807945828237221141747580266192996201297436695537965888320957956190468230189242288800217817998306055189034492745535393327961043229898505224936966252824251024225086254130622012176374900000000000e-02
2.430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+02 3.626391850444106969243527388818845359053871915000024140954788251599921923361115131739708150323906448246628740273354079479774219086726989004969789041834571058648249025727915958163143423489391291169939786099979571397131637870010616612069541314319460857142420198999120243343833449961278981019300000000000e-02
7.290000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+02 4.100781452791738715785122460725227591765964734739060075230287461586955215617582834261965403735847863303124748956551678958133310304850475630755734155747883074750352635568790041113605416319227890310870519358217571300948846775938542333939098098884376920431681834701871367211099363692251863136900000000000e-02
2.187000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+03 2.617600955342490382428897473671798874176960312458671789295324907658544677803525498961852101812298674551631381655405844907552731880240625019765521886591470287789377820554674504022601781765916910956035769769931619005071156126061931420809802585337682293340396122826748368981389707487875951186600000000000e-02
6.561000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+03 2.714622004904666496302549807437911778719245061266453300818478768954566709715644726332593230225005688509433244613366223890929219918620685563867407010007867904649482663798557967831882607083545268909619207681082000985341760902602352945259756625265048151313470666704424546456148649115469121307700000000000e-02
1.968300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+04 3.736660675719862040436742686480345535215532317491472059998559165364348052209461349421604826553930065808430971741820891985170568201713790887598978989591927344753789615288590959476316711094430946581610351667422875866638912301968046196339065054401837799995222290936786433274399076977717733766100000000000e-02
5.904900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+04 3.637295408503511862467584474624270292555010782065128005887979055620116925710025417345904339507046707745068808463221856298774851982925779475548381627800152013314334154694003769398080066442631973893177901843427856575865444974717691771600243117725491018889700278235278667008381065734625196036000000000000e-02
1.771470000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+05 1.822131685999332617308734055579002426213941565431885922071873183301195538302653998801609212061676318663309343132463068739542782962090675101610602385135951219144784713910954505122637727148737289106218348414246927658171205700187650467610072634303560376797693887822523097113036535209216160957600000000000e-02
5.314410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+05 3.903528213374866506908355032252694350365670363767862795147977014404470095929470862857226077125885671316776867060639457387830244902041936543741645668861047210949867739497822307616716113477903226621729138551872339678085676885524680644927817191404489772935496360423759464641330214305921931210800000000000e-02
1.594323000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+06 2.890262874619385827858283146684438273192865076182132881894105212954927087060401227020184379120634946787239546199810153922126987877779756608182211499410200585021498759900817971879048062150515545331646768066504679279771130749422069288850930082254059629664148869876721214133411315096201667301000000000000e-02
4.782969000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+06 4.409591427615601589276668416069962422273751929168828398534245834434830415701846206749500157205172296593685505145093090463365485884012216481215173984100943260048188944415364942353429887132223666396537941691551918934418599554024480647459374062807988706475455344427681647876490949169198242763000000000000e-02
1.434890700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+07 3.881888481311951284938685398202072847672406349266176818755835630158797771550566535482125722061865733626595385526252119406283052908879892775014556496051240633385528810653406811245718654841589397763364198248258590726273376181293753000092660523027465377290262426762492554043632188455841977681500000000000e-02
4.304672100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000e+07 2.861300234506408980890134792355672518919442318380257179409404435268498734471272471510641812054746461894845936428098524649963021050625857514012751985369597281982804360494117791252894931933267324972723241515644379750454326686627744642925312851548972726015630200437400582088954728054552417019900000000000e-02
